Iteration,Density
10,0.0814418
10,0.0814439
10,0.0814464
10,0.0814483
10,0.0814506
10,0.0814528
10,0.0814551
10,0.0814569
10,0.0814589
10,0.0814616
10,0.0814631
10,0.0814655
10,0.0814674
10,0.0814697
10,0.0814716
10,0.0814737
10,0.0814759
10,0.081478
10,0.0814801
10,0.0814819
10,0.0814842
10,0.0814858
10,0.0814875
10,0.08149
10,0.0814919
10,0.0814938
10,0.0814959
10,0.0814976
10,0.0814997
10,0.0815013
10,0.0815033
10,0.0815053
10,0.0815071
10,0.081509
10,0.0815109
10,0.0815127
10,0.0815149
10,0.0815165
10,0.0815184
10,0.0815203
10,0.0815222
10,0.0815239
10,0.0815262
10,0.0815275
10,0.0815294
10,0.0815311
10,0.0815329
10,0.0815348
10,0.0815367
10,0.0815388
10,0.0815401
10,0.0815417
10,0.0815435
10,0.0815451
10,0.0815471
10,0.0815489
10,0.0815508
10,0.0815525
10,0.0815541
10,0.0815559
10,0.0815576
10,0.0815596
10,0.0815614
10,0.0815628
10,0.0815651
10,0.0815667
10,0.0815683
10,0.08157
10,0.0815722
10,0.0815733
10,0.0815748
10,0.0815772
10,0.0815789
10,0.0815808
10,0.0815826
10,0.0815844
10,0.0815861
10,0.0815881
10,0.0815898
10,0.0815913
10,0.0815932
10,0.0815949
10,0.081597
10,0.0815981
10,0.0816001
10,0.0816021
10,0.081604
10,0.0816058
10,0.0816074
10,0.0816092
10,0.0816109
10,0.0816129
10,0.0816144
10,0.0816162
10,0.0816181
10,0.0816202
10,0.0816219
10,0.0816239
10,0.0816257
10,0.0816273
10,0.081629
10,0.0816315
10,0.0816335
10,0.0816349
10,0.0816368
10,0.0816392
10,0.081641
10,0.0816431
10,0.0816449
10,0.0816472
10,0.0816492
10,0.0816511
10,0.081653
10,0.081655
10,0.0816568
10,0.081659
10,0.081661
10,0.0816632
10,0.0816652
10,0.0816677
10,0.0816697
10,0.0816719
10,0.0816741
10,0.0816762
10,0.0816787
10,0.0816808
10,0.0816831
10,0.0816853
10,0.0816879
10,0.08169
10,0.0816921
10,0.0816949
10,0.0816968
10,0.0816998
10,0.0817019
10,0.0817046
10,0.0817075
10,0.0817099
10,0.0817124
10,0.081715
10,0.0817182
10,0.0817207
10,0.0817238
10,0.0817265
10,0.0817293
10,0.0817323
10,0.0817354
10,0.0817388
10,0.0817418
10,0.0817449
10,0.0817483
10,0.0817515
10,0.0817548
10,0.0817581
10,0.0817619
10,0.0817657
10,0.0817693
10,0.0817729
10,0.0817772
10,0.0817809
10,0.0817847
10,0.0817892
10,0.0817936
10,0.081798
10,0.0818025
10,0.0818069
10,0.0818119
10,0.0818168
10,0.0818218
10,0.0818271
10,0.0818326
10,0.0818384
10,0.0818442
10,0.0818502
10,0.081856
10,0.081862
10,0.0818689
10,0.0818757
10,0.0818828
10,0.0818904
10,0.081898
10,0.0819053
10,0.0819134
10,0.0819221
10,0.0819308
10,0.0819398
10,0.0819486
10,0.0819581
10,0.0819678
10,0.0819785
10,0.0819892
10,0.0819999
10,0.082011
10,0.0820229
10,0.082035
10,0.0820472
10,0.0820598
10,0.0820726
10,0.0820856
10,0.0820992
10,0.0821136
10,0.0821273
10,0.0821414
10,0.0821564
10,0.0821709
10,0.0821865
10,0.0822012
10,0.0822164
10,0.0822319
10,0.0822475
10,0.0822627
10,0.082278
10,0.082294
10,0.0823095
10,0.0823252
10,0.0823404
10,0.0823558
10,0.0823714
10,0.0823868
10,0.0824016
10,0.0824167
10,0.082431
10,0.0824459
10,0.0824603
10,0.0824745
10,0.0824887
10,0.0825016
10,0.0825146
10,0.0825273
10,0.0825392
10,0.0825506
10,0.0825617
10,0.0825722
10,0.082582
10,0.0825923
10,0.0826028
10,0.0826134
10,0.0826244
10,0.0826365
10,0.0826503
10,0.0826645
10,0.0826801
10,0.0826959
10,0.0827116
10,0.0827273
10,0.0827426
10,0.082757
10,0.0827697
10,0.0827814
10,0.0827918
10,0.0828016
10,0.0828098
10,0.082817
10,0.0828245
10,0.0828317
10,0.0828382
10,0.0828454
10,0.0828529
10,0.0828608
10,0.0828689
10,0.0828779
10,0.0828887
10,0.0828992
10,0.0829111
10,0.0829244
10,0.0829383
10,0.0829535
10,0.0829693
10,0.082985
10,0.0830005
10,0.0830154
10,0.0830292
10,0.0830418
10,0.0830544
10,0.0830653
10,0.0830751
10,0.0830837
10,0.0830929
10,0.0831007
10,0.0831089
10,0.0831169
10,0.0831246
10,0.0831328
10,0.0831413
10,0.0831501
10,0.0831585
10,0.0831667
10,0.0831747
10,0.0831818
10,0.0831891
10,0.0831958
10,0.0832012
10,0.0832063
10,0.08321
10,0.0832138
10,0.0832171
10,0.0832194
10,0.0832221
10,0.0832242
10,0.0832264
10,0.0832293
10,0.0832334
10,0.083239
10,0.0832457
10,0.0832548
10,0.083265
10,0.0832752
10,0.0832872
10,0.0832993
10,0.0833106
10,0.0833215
10,0.083332
10,0.0833415
10,0.0833499
10,0.0833574
10,0.0833647
10,0.0833717
10,0.083378
10,0.0833843
10,0.0833911
10,0.0833988
10,0.083407
10,0.0834153
10,0.0834248
10,0.0834343
10,0.0834442
10,0.0834541
10,0.0834646
10,0.083475
10,0.0834843
10,0.0834939
10,0.0835028
10,0.0835114
10,0.0835186
10,0.0835264
10,0.0835334
10,0.0835402
10,0.0835467
10,0.0835525
10,0.0835586
10,0.0835644
10,0.0835697
10,0.0835751
10,0.0835807
10,0.0835853
10,0.08359
10,0.0835944
10,0.083598
10,0.0836015
10,0.0836045
10,0.0836068
10,0.0836086
10,0.0836103
10,0.083611
10,0.083611
10,0.0836109
10,0.0836103
10,0.0836091
10,0.0836081
10,0.0836072
10,0.0836065
10,0.0836067
10,0.0836083
10,0.0836109
10,0.0836145
10,0.0836191
10,0.0836246
10,0.0836304
10,0.0836362
10,0.0836413
10,0.0836462
10,0.0836497
10,0.0836529
10,0.0836544
10,0.0836554
10,0.0836558
10,0.0836552
10,0.0836548
10,0.083654
10,0.0836538
10,0.0836538
10,0.083654
10,0.0836549
10,0.0836557
10,0.0836577
10,0.0836594
10,0.0836615
10,0.0836635
10,0.083665
10,0.0836668
10,0.0836683
10,0.0836692
10,0.08367
10,0.0836709
10,0.083671
10,0.0836715
10,0.0836716
10,0.0836717
10,0.0836722
10,0.0836722
10,0.0836725
10,0.0836727
10,0.0836736
10,0.0836747
10,0.0836758
10,0.0836767
10,0.0836772
10,0.0836782
10,0.083679
10,0.0836804
10,0.0836813
10,0.0836818
10,0.0836818
10,0.0836824
10,0.083684
10,0.0836841
10,0.083684
10,0.0836848
10,0.083685
10,0.0836859
10,0.0836864
10,0.083687
10,0.0836877
10,0.0836881
10,0.0836887
10,0.08369
10,0.0836904
10,0.0836913
10,0.0836919
10,0.0836926
10,0.0836933
10,0.0836941
10,0.0836941
10,0.0836953
10,0.0836957
10,0.0836961
10,0.0836965
10,0.0836969
10,0.0836978
10,0.0836984
10,0.0836987
10,0.0836998
10,0.0837002
10,0.0837009
10,0.0837017
10,0.0837026
10,0.0837031
10,0.0837036
10,0.083704
10,0.083705
10,0.0837055
10,0.0837064
10,0.0837066
10,0.0837076
10,0.083708
10,0.0837088
10,0.0837093
10,0.0837101
10,0.0837107
10,0.0837108
10,0.0837118
10,0.0837123
10,0.0837131
10,0.0837137
10,0.0837146
10,0.0837151
10,0.0837152
10,0.0837164
10,0.0837167
10,0.0837176
10,0.0837176
10,0.0837186
10,0.0837191
10,0.0837202
10,0.0837207
10,0.0837212
10,0.0837221
10,0.0837226
10,0.0837232
10,0.0837237
10,0.083724
10,0.083725
10,0.0837259
10,0.0837269
10,0.083727
10,0.0837277
10,0.0837283
10,0.0837285
10,0.0837292
10,0.0837301
10,0.0837308
10,0.083731
10,0.0837322
10,0.0837328
10,0.0837333
10,0.083734
10,0.0837349
10,0.0837351
10,0.0837358
10,0.0837362
10,0.0837376
10,0.0837381
10,0.0837386
10,0.083739
10,0.0837398
10,0.0837403
10,0.0837407
10,0.0837412
10,0.0837422
10,0.0837422
10,0.0837433
10,0.0837442
10,0.0837447
10,0.0837452
10,0.083746
10,0.0837465
10,0.0837469
10,0.083748
10,0.0837483
10,0.0837489
10,0.0837495
10,0.0837501
10,0.0837508
10,0.0837515
10,0.0837522
10,0.083753
10,0.0837539
10,0.0837542
10,0.0837546
10,0.083755
10,0.0837556
10,0.0837564
10,0.0837575
10,0.0837578
10,0.0837586
10,0.083759
10,0.0837597
10,0.0837603
10,0.0837606
10,0.0837616
10,0.0837618
10,0.0837625
10,0.0837633
10,0.0837639
10,0.0837644
10,0.0837647
10,0.0837655
10,0.083766
10,0.0837671
10,0.0837671
10,0.0837676
10,0.0837684
10,0.0837692
10,0.0837699
10,0.0837701
10,0.0837707
10,0.0837712
10,0.0837716
10,0.0837723
10,0.0837735
10,0.0837741
10,0.0837747
10,0.0837754
10,0.0837756
10,0.0837763
10,0.0837768
10,0.0837774
10,0.0837782
10,0.0837786
10,0.0837791
10,0.08378
10,0.0837804
10,0.0837812
10,0.0837812
10,0.0837822
10,0.0837825
10,0.083783
10,0.0837841
10,0.0837846
10,0.0837854
10,0.0837861
10,0.0837862
10,0.0837869
10,0.0837872
10,0.0837878
10,0.0837883
10,0.083789
10,0.0837897
10,0.0837903
10,0.0837907
10,0.0837907
10,0.0837916
10,0.0837923
10,0.0837927
10,0.0837938
10,0.083794
10,0.0837943
10,0.0837952
10,0.0837952
10,0.0837963
10,0.0837966
10,0.083797
10,0.0837978
10,0.0837985
10,0.0837987
10,0.0837991
10,0.0838004
10,0.0838005
10,0.0838011
10,0.0838017
10,0.0838024
10,0.0838032
10,0.0838036
10,0.0838041
10,0.0838052
10,0.083805
10,0.0838054
10,0.0838062
10,0.0838062
10,0.0838069
10,0.0838075
10,0.0838083
10,0.0838089
10,0.0838093
10,0.0838099
10,0.0838104
10,0.0838106
10,0.0838116
10,0.0838117
10,0.0838121
10,0.0838128
10,0.0838134
10,0.0838138
10,0.0838145
10,0.0838149
10,0.0838154
10,0.0838164
10,0.0838167
10,0.083817
10,0.0838176
10,0.0838179
10,0.0838182
10,0.0838194
10,0.0838195
10,0.0838205
10,0.0838207
10,0.0838212
10,0.0838216
10,0.0838222
10,0.0838222
10,0.0838231
10,0.0838237
10,0.0838238
10,0.083825
10,0.083825
10,0.0838257
10,0.0838262
10,0.0838268
10,0.083827
10,0.0838275
10,0.0838278
10,0.0838287
10,0.083829
10,0.0838299
10,0.0838304
10,0.0838306
10,0.0838315
10,0.0838315
10,0.0838323
10,0.0838324
10,0.0838329
10,0.0838335
10,0.0838337
10,0.0838346
10,0.0838346
10,0.0838357
10,0.0838354
10,0.0838363
10,0.0838368
10,0.0838372
10,0.0838376
10,0.0838378
10,0.0838383
10,0.0838389
10,0.0838393
10,0.0838399
10,0.0838402
10,0.0838407
10,0.0838415
10,0.0838414
10,0.0838421
10,0.0838423
10,0.0838433
10,0.0838438
10,0.0838443
10,0.0838449
10,0.0838452
10,0.0838459
10,0.0838458
10,0.0838467
10,0.0838469
10,0.0838478
10,0.0838475
10,0.0838481
10,0.0838487
10,0.0838493
10,0.0838496
10,0.0838501
10,0.0838506
10,0.0838514
10,0.0838512
10,0.0838522
10,0.0838524
10,0.0838529
10,0.0838532
10,0.083854
10,0.0838543
10,0.0838541
10,0.083855
10,0.0838554
10,0.0838557
10,0.0838562
10,0.0838567
10,0.0838569
10,0.0838577
10,0.083858
10,0.0838584
10,0.0838589
10,0.0838596
10,0.0838598
10,0.0838603
10,0.0838606
10,0.0838611
10,0.0838619
10,0.0838621
10,0.0838626
10,0.0838628
10,0.0838633
10,0.0838636
10,0.0838639
10,0.0838642
10,0.0838647
10,0.083865
10,0.0838657
10,0.0838663
10,0.0838664
10,0.0838669
10,0.0838676
10,0.0838677
10,0.0838684
10,0.0838684
10,0.0838692
10,0.0838695
10,0.0838702
10,0.0838706
10,0.0838709
10,0.0838713
10,0.0838717
10,0.0838716
10,0.0838721
10,0.0838726
10,0.0838731
10,0.0838736
10,0.0838739
10,0.0838744
10,0.0838752
10,0.0838754
10,0.0838761
10,0.0838763
10,0.0838768
10,0.0838769
10,0.0838771
10,0.0838776
10,0.0838782
10,0.0838788
10,0.0838789
10,0.0838799
10,0.08388
10,0.0838803
10,0.083881
10,0.0838813
10,0.0838818
10,0.0838825
10,0.0838828
10,0.0838829
10,0.0838832
10,0.0838839
10,0.0838846
10,0.0838846
10,0.083885
10,0.0838855
10,0.0838863
10,0.0838871
10,0.083887
10,0.0838874
10,0.0838878
10,0.0838884
10,0.0838888
10,0.083889
10,0.0838894
10,0.0838899
10,0.0838902
10,0.0838904
10,0.083891
10,0.0838915
10,0.083892
10,0.083893
10,0.0838932
10,0.0838937
10,0.0838937
10,0.083894
10,0.0838944
10,0.0838948
10,0.0838955
10,0.0838958
10,0.0838964
10,0.0838968
10,0.0838971
10,0.0838976
10,0.0838979
10,0.0838987
10,0.083899
10,0.0838996
10,0.0838999
10,0.0839005
10,0.0839008
10,0.0839011
10,0.083902
10,0.0839021
10,0.0839028
10,0.0839031
10,0.0839032
10,0.0839041
10,0.0839045
10,0.0839053
10,0.083906
10,0.0839062
10,0.0839066
10,0.0839071
10,0.0839078
10,0.0839085
10,0.0839086
10,0.0839095
10,0.08391
10,0.0839105
10,0.0839109
10,0.0839116
10,0.0839118
10,0.0839125
10,0.0839126
10,0.0839132
10,0.0839137
10,0.0839145
10,0.0839149
10,0.0839156
10,0.0839159
10,0.0839164
10,0.0839168
10,0.0839177
10,0.0839185
10,0.0839191
10,0.0839194
10,0.0839203
10,0.0839211
10,0.0839216
10,0.0839223
10,0.0839227
10,0.0839237
10,0.0839247
10,0.0839249
10,0.0839256
10,0.0839264
10,0.0839273
10,0.0839277
10,0.0839285
10,0.0839294
10,0.0839302
10,0.0839304
10,0.0839312
10,0.0839324
10,0.0839328
10,0.0839339
10,0.0839345
10,0.0839356
10,0.0839363
10,0.0839369
10,0.0839377
10,0.0839388
10,0.0839398
10,0.0839406
10,0.0839419
10,0.0839428
10,0.0839437
10,0.0839447
10,0.0839458
10,0.0839465
10,0.0839476
10,0.083949
10,0.08395
10,0.0839508
10,0.083952
10,0.0839532
10,0.0839548
10,0.0839562
10,0.083957
10,0.0839587
10,0.0839601
10,0.0839616
10,0.0839628
10,0.0839646
10,0.083966
10,0.0839676
10,0.0839693
10,0.0839707
10,0.0839726
10,0.0839744
10,0.0839764
10,0.0839787
10,0.0839802
10,0.0839818
10,0.0839845
10,0.0839866
10,0.0839887
10,0.0839912
10,0.083994
10,0.0839968
10,0.0839995
10,0.0840025
10,0.0840048
10,0.0840082
10,0.0840114
10,0.0840149
10,0.0840187
10,0.0840218
10,0.0840259
10,0.0840298
10,0.084034
10,0.0840385
10,0.0840427
10,0.0840477
10,0.0840527
10,0.0840577
10,0.0840632
10,0.0840688
10,0.0840748
10,0.0840812
10,0.0840875
10,0.0840946
10,0.0841016
10,0.0841085
10,0.0841159
10,0.0841237
10,0.0841318
10,0.0841401
10,0.0841479
10,0.0841565
10,0.0841652
10,0.0841746
10,0.0841836
10,0.0841927
10,0.0842019
10,0.0842109
10,0.0842204
10,0.0842295
10,0.0842387
10,0.0842475
10,0.0842566
10,0.084265
10,0.084274
10,0.0842821
10,0.0842903
10,0.0842976
10,0.0843048
10,0.0843121
10,0.0843184
10,0.084325
10,0.0843307
10,0.0843364
10,0.0843408
10,0.084345
10,0.084349
10,0.0843521
10,0.084355
10,0.0843564
10,0.0843573
10,0.0843577
10,0.0843571
10,0.0843557
10,0.0843545
10,0.0843529
10,0.0843515
10,0.0843511
10,0.0843518
10,0.084354
10,0.0843576
10,0.084363
10,0.0843696
10,0.0843763
10,0.084383
10,0.0843895
10,0.0843949
10,0.0843996
10,0.0844026
10,0.0844042
10,0.0844047
10,0.0844035
10,0.084402
10,0.0844
10,0.0843983
10,0.0843967
10,0.0843954
10,0.0843953
10,0.0843958
10,0.0843966
10,0.0843981
10,0.0844006
10,0.0844034
10,0.0844061
10,0.0844086
10,0.0844108
10,0.0844129
10,0.0844147
10,0.0844159
10,0.0844165
10,0.0844166
10,0.0844164
10,0.0844163
10,0.084416
10,0.0844155
10,0.0844151
10,0.084415
10,0.0844155
10,0.0844159
10,0.0844165
10,0.0844174
10,0.084419
10,0.0844198
10,0.084421
10,0.0844221
10,0.0844233
10,0.0844243
10,0.0844251
10,0.0844258
10,0.0844263
10,0.0844266
10,0.0844264
10,0.084427
10,0.0844268
10,0.0844271
10,0.0844276
10,0.0844275
10,0.0844276
10,0.0844281
10,0.0844287
10,0.0844289
10,0.0844298
10,0.0844303
10,0.0844312
10,0.084432
10,0.0844323
10,0.084433
10,0.0844335
10,0.0844335
10,0.0844344
10,0.0844349
10,0.084435
10,0.0844354
10,0.0844356
10,0.084436
10,0.0844368
10,0.0844371
10,0.0844378
10,0.0844379
10,0.0844382
10,0.0844386
10,0.0844391
10,0.0844395
10,0.0844399
10,0.0844403
10,0.0844405
10,0.0844414
10,0.0844415
10,0.084442
10,0.0844423
10,0.0844426
10,0.0844432
10,0.0844431
10,0.0844438
10,0.084444
10,0.0844444
10,0.0844446
10,0.0844448
10,0.0844453
10,0.0844457
10,0.0844459
10,0.0844465
10,0.0844468
10,0.0844472
10,0.0844474
10,0.0844473
10,0.0844478
10,0.084448
10,0.0844485
10,0.084449
10,0.0844491
10,0.0844496
10,0.0844499
10,0.0844503
10,0.0844505
10,0.084451
10,0.084451
10,0.0844514
10,0.0844518
10,0.0844519
10,0.0844526
10,0.0844527
10,0.0844528
10,0.0844533
10,0.0844535
10,0.0844541
10,0.0844541
10,0.0844544
10,0.0844545
10,0.0844551
10,0.0844552
10,0.0844553
10,0.0844556
10,0.0844557
10,0.0844564
10,0.0844566
10,0.0844568
10,0.0844568
10,0.0844575
10,0.0844577
10,0.0844579
10,0.0844582
10,0.0844583
10,0.0844587
10,0.0844591
10,0.0844591
10,0.0844595
10,0.0844597
10,0.08446
10,0.0844606
10,0.0844603
10,0.0844607
10,0.0844611
10,0.0844613
10,0.0844615
10,0.0844618
10,0.0844617
10,0.0844622
10,0.0844623
10,0.0844624
10,0.0844627
10,0.0844631
10,0.0844634
10,0.0844634
10,0.0844641
10,0.0844641
10,0.0844644
10,0.0844647
10,0.0844651
10,0.0844652
10,0.0844653
10,0.0844656
10,0.0844657
10,0.0844659
10,0.0844657
10,0.0844664
10,0.0844664
10,0.0844664
10,0.0844671
10,0.0844674
10,0.0844677
10,0.0844675
10,0.0844679
10,0.0844678
10,0.0844677
10,0.0844681
10,0.084468
10,0.0844685
10,0.0844688
10,0.0844688
10,0.0844688
10,0.0844698
10,0.0844696
10,0.0844698
10,0.08447
10,0.0844702
10,0.0844703
10,0.0844705
10,0.0844708
10,0.0844709
10,0.0844714
10,0.0844715
10,0.0844716
10,0.0844717
10,0.084472
10,0.0844723
10,0.0844723
10,0.0844725
10,0.0844724
10,0.0844727
10,0.0844731
10,0.0844733
10,0.0844734
10,0.0844734
10,0.0844737
10,0.0844744
10,0.0844746
10,0.0844748
10,0.0844751
10,0.0844752
10,0.0844751
10,0.0844755
10,0.0844757
10,0.0844756
10,0.0844759
10,0.0844763
10,0.084476
10,0.0844764
10,0.0844766
10,0.0844768
10,0.0844767
10,0.0844773
10,0.0844773
10,0.0844776
10,0.0844775
10,0.0844777
10,0.0844779
10,0.0844782
10,0.0844784
10,0.0844788
10,0.0844786
10,0.084479
10,0.0844793
10,0.0844791
10,0.0844794
10,0.0844794
10,0.0844797
10,0.08448
10,0.0844802
10,0.0844802
10,0.0844801
10,0.0844807
10,0.0844807
10,0.084481
10,0.0844807
10,0.0844811
10,0.0844813
10,0.0844812
10,0.0844813
10,0.0844818
10,0.0844816
10,0.0844817
10,0.0844819
10,0.0844822
10,0.0844824
10,0.0844828
10,0.0844826
10,0.0844828
10,0.0844831
10,0.0844832
10,0.0844833
10,0.0844832
10,0.0844834
10,0.0844837
10,0.084484
10,0.0844841
10,0.0844844
10,0.0844844
10,0.0844847
10,0.084485
10,0.0844846
10,0.0844846
10,0.084485
10,0.0844849
10,0.0844852
10,0.0844858
10,0.0844859
10,0.0844859
10,0.084486
10,0.0844863
10,0.0844864
10,0.0844868
10,0.0844865
10,0.0844868
10,0.0844869
10,0.0844868
10,0.0844873
10,0.0844871
10,0.0844869
10,0.0844876
10,0.0844877
10,0.0844879
10,0.0844879
10,0.0844883
10,0.0844885
10,0.0844887
10,0.0844887
10,0.0844887
10,0.0844891
10,0.0844892
10,0.0844898
10,0.0844896
10,0.0844897
10,0.08449
10,0.08449
10,0.0844899
10,0.08449
10,0.0844904
10,0.0844903
10,0.0844902
10,0.0844905
10,0.0844907
10,0.0844908
10,0.084491
10,0.0844913
10,0.0844914
10,0.0844913
10,0.0844914
10,0.0844915
10,0.0844916
10,0.0844917
10,0.0844919
10,0.0844921
10,0.0844927
10,0.0844927
10,0.084493
10,0.0844923
10,0.0844925
10,0.0844925
10,0.0844927
10,0.0844929
10,0.0844931
10,0.0844933
10,0.0844936
10,0.0844935
10,0.0844935
10,0.0844935
10,0.0844941
10,0.084494
10,0.084494
10,0.0844941
10,0.0844945
10,0.0844945
10,0.0844944
10,0.0844947
10,0.084495
10,0.0844947
10,0.0844953
10,0.084495
10,0.0844952
10,0.0844953
10,0.0844957
10,0.0844959
10,0.0844961
10,0.0844961
10,0.0844962
10,0.0844964
10,0.0844966
10,0.0844964
10,0.0844965
10,0.0844966
10,0.0844968
10,0.0844967
10,0.0844973
10,0.0844971
10,0.0844976
10,0.0844976
10,0.0844977
10,0.0844976
10,0.0844973
10,0.0844973
10,0.0844976
10,0.0844976
10,0.084498
10,0.0844981
10,0.0844981
10,0.0844982
10,0.0844984
10,0.0844987
10,0.0844988
10,0.0844989
10,0.0844991
10,0.0844991
10,0.0844994
10,0.0844995
10,0.0844994
10,0.0844994
10,0.0844997
10,0.0844995
10,0.0844999
10,0.0845
10,0.0845002
10,0.0845002
10,0.0845003
10,0.0845007
10,0.0845008
10,0.084501
10,0.0845008
10,0.0845011
10,0.0845012
10,0.0845014
10,0.0845013
10,0.0845015
10,0.0845013
10,0.0845014
10,0.0845014
10,0.0845019
10,0.0845015
10,0.0845014
10,0.0845018
10,0.0845019
10,0.0845021
10,0.0845023
10,0.0845024
10,0.0845026
10,0.0845028
10,0.0845028
10,0.0845031
10,0.0845031
10,0.0845031
10,0.0845029
10,0.0845033
10,0.0845032
10,0.0845036
10,0.0845037
10,0.0845038
10,0.084504
10,0.0845037
10,0.0845041
10,0.0845041
10,0.0845041
10,0.0845041
10,0.0845044
10,0.0845045
10,0.084505
10,0.0845048
10,0.0845047
10,0.0845049
10,0.0845053
10,0.0845054
10,0.0845053
10,0.0845056
10,0.0845055
10,0.0845057
10,0.0845059
10,0.0845059
10,0.0845061
10,0.0845062
10,0.0845066
10,0.0845067
10,0.0845065
10,0.0845062
10,0.0845067
10,0.0845068
10,0.0845067
10,0.084507
10,0.084507
10,0.084507
10,0.084507
10,0.0845069
10,0.0845075
10,0.0845075
10,0.0845075
10,0.0845076
10,0.0845074
10,0.0845075
10,0.084508
10,0.0845079
10,0.0845082
10,0.0845081
10,0.0845081
10,0.0845081
10,0.0845082
10,0.0845084
10,0.0845085
10,0.0845084
10,0.0845087
10,0.0845088
10,0.0845089
10,0.0845092
10,0.0845092
10,0.0845092
10,0.0845093
10,0.0845093
10,0.0845097
10,0.0845099
10,0.0845101
10,0.0845102
10,0.0845101
10,0.0845102
10,0.0845101
10,0.0845101
10,0.0845103
10,0.0845104
10,0.0845107
10,0.0845109
10,0.0845108
10,0.0845107
10,0.0845109
10,0.0845109
10,0.0845109
10,0.0845108
10,0.084511
10,0.0845109
10,0.084511
